order_id,customer_name,email,age,gender,country,signup_date,last_purchase_date,product,price,quantity,payment_method,phone,FLAG_missing_age,FLAG_missing_price,FLAG_missing_quantity,FLAG_missing_payment_method,FLAG_missing_country,FLAG_missing_gender,FLAG_missing_customer_name,FLAG_duplicate_row,FLAG_duplicate_order_id,FLAG_mixed_type_age,FLAG_mixed_type_price,FLAG_mixed_type_phone,FLAG_outlier_order_id,FLAG_outlier_quantity,FLAG_whitespace_customer_name,FLAG_whitespace_email,FLAG_whitespace_age,FLAG_whitespace_gender,FLAG_whitespace_country,FLAG_whitespace_signup_date,FLAG_whitespace_last_purchase_date,FLAG_whitespace_product,FLAG_whitespace_price,FLAG_whitespace_payment_method,FLAG_whitespace_phone
221,,gary83@example.net,,Female,UK,16/12/2010,12/07/1989,measure,,,,not_available,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
131,Angelica Wilson,joseph75@example.com,,,Kenya,20/11/2012,08/09/1972,worker,-10,-1.0,Credit Card,(993)934-3003x3577,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
223,Eric Castillo,fgordon@example.com,,Female,Kenya,04/11/1998,27/08/1990,bed,237.35,,,001-871-526-8119,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
146,Mrs. Casey Young DVM,melindabradley@example.org,68,Male,UK,28/11/2020,31/08/2024,worry,-10,-1.0,,703.767.4829,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
136,Larry Crane PhD,brent97@example.net,53,,Kenya,19/03/2017,18/12/2005,away,abc,-1.0,Debit Card,not_available,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
226,Terry Murillo,rachel60@example.com,65,,Germany,02/04/2004,25/10/1991,fact,,,,(304)442-8209x625,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
61,Paul Daniel,angela41@example.net,23,M,,09/12/1984,24/01/2001,call,abc,1.0,,001-622-563-8552x1780,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
228,Susan Munoz,ryanwilliams@example.com,45,Female,,06/08/1982,01/05/1977,reduce,,,cash,295-484-6812,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
85,Eric Dodson,jeffery50@example.com,,Male,USA,02/04/1982,30/10/1973,consider,263.92,2.0,PayPal,2118399075,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,Bethany Norris,invalid_email,,,USA,11/01/1995,23/09/1995,individual,,2.0,cash,(512)613-6783,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
140,Daniel Perry,nhall@example.net,,,UK,09/12/1984,07/02/1987,clearly,abc,2.0,,not_available,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
232,Toni Weaver,phenderson@example.org,23,M,,16/07/2013,24/12/2007,step,224.23,,Debit Card,695.300.5495,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109,Karen Griffin,brownluis@example.com,,M,Germany,19/07/2005,02/08/1976,member,abc,1.0,cash,784-200-2878x0102,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,Carl Hill,bryantkelly@example.net,39,Female,,04/08/1990,15/09/1991,remember,-10,2.0,PayPal,not_available,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
235,Anthony Martin,jodi49@example.com,60,F,,24/05/2015,17/04/2004,position,304.69,1.0,,824-417-1075x16632,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14,Brandi Lucero,invalid_email,40,M,USA,23/08/1996,04/05/2024,step,330.15,1.0,Debit Card,4078152407,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,Timothy Morgan,hlynch@example.net,66,Female,Germany,09/02/2024,03/02/2012,laugh,,3.0,Credit Card,260.607.2399x12929,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
238,Ruth Chapman,martinezjohnny@example.com,thirty,,UK,15/10/2020,01/04/2002,anyone,-10,3.0,Credit Card,638.307.4197x213,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
171,Brian Gilbert,gomezeric@example.com,thirty,Male,Germany,24/09/1970,18/11/2024,drive,-10,,PayPal,+1-578-976-9314x216,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,Christine Carroll,invalid_email,20,,Germany,28/10/1988,22/08/2025,consumer,,3.0,,-9218,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,Robert Bennett,sarahferguson@example.net,thirty,Male,Germany,04/12/2020,31/10/2001,century,abc,1.0,Credit Card,001-443-358-7053x59646,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97,Steven Jimenez,carolyngibbs@example.net,69,,USA,27/11/1989,17/05/1987,wall,27.78,1.0,,001-397-548-4682x842,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64,Elizabeth Harding,joelcordova@example.com,,,,04/10/2018,09/01/1982,fill,-10,,PayPal,(997)919-1902,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
182,Jacob Monroe,garywalker@example.org,,Male,USA,18/05/2023,20/05/1970,without,abc,2.0,Debit Card,+1-852-238-3292x75140,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
245,Matthew Huang,johnjones@example.org,25,F,Kenya,18/11/1986,23/09/1979,tend,,-1.0,cash,001-363-247-1883x2530,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
16,William Harrell,laurenbishop@example.com,29,M,UK,10/11/2017,27/08/2016,past,abc,1.0,Debit Card,(522)347-6962x090,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
247,Gabriela Harmon,boyerelizabeth@example.net,,F,USA,08/10/2016,22/12/1980,agreement,abc,2.0,PayPal,556.810.4024x68980,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
248,Claudia Gonzalez,zreese@example.com,,Female,,25/04/2017,06/04/1997,within,,1.0,Debit Card,886.633.5502x521,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
180,Cindy Meza,garzaeric@example.com,thirty,,USA,26/07/2006,22/04/2004,fish,115.97,1.0,Credit Card,+1-562-873-0254x577,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
250,Sherri Weaver,derrick80@example.org,,M,UK,31/03/1995,19/07/1984,mother,,-1.0,,not_available,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
187,Savannah Martin,francisco41@example.com,thirty,M,USA,06/08/2017,19/08/1999,off,,-1.0,PayPal,(644)315-4665,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
190,Susan Wiggins,davidsalinas@example.com,thirty,F,,25/03/2020,01/06/1992,visit,-10,2.0,,not_available,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
195,Jade Hurley,phillip76@example.net,,M,USA,16/08/1993,27/12/1998,pass,-10,-1.0,,771-636-0202,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
172,Shannon Kelley,bryan05@example.net,thirty,Female,UK,17/02/1994,03/12/1972,tonight,,-1.0,,001-580-540-6910x8399,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
122,Stephen Hicks,deannamedina@example.net,64,,,24/05/1991,20/11/1970,view,abc,3.0,cash,529-680-9433,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
256,Andrew Robinson,alin@example.org,thirty,F,USA,20/08/2012,28/07/2019,list,,,Debit Card,+1-202-980-1007x0513,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68,Timothy Reese,henrysteven@example.org,thirty,F,Germany,16/05/1994,02/01/2008,series,,2.0,,not_available,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107,Billy Hart,invalid_email,thirty,Female,USA,09/08/2003,19/02/1991,machine,,1.0,Credit Card,531-340-4085x30030,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120,Amber Wallace,katherinezimmerman@example.com,48,,Kenya,11/09/2006,06/05/2020,actually,423.89,2.0,,-4627,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,Julie Rocha,gregorymadison@example.com,70,Male,Kenya,26/03/2009,05/10/2003,chance,-10,2.0,PayPal,(630)668-8315,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
261,Joseph Lopez,smithmelissa@example.com,,Male,Kenya,08/08/2022,02/08/2002,third,,3.0,PayPal,917.788.3387x4526,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
262,Dustin Perez,invalid_email,49,Female,,17/06/1976,07/05/2000,attack,,1.0,,(649)275-4497x61768,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
263,Jordan Reeves,lwilliamson@example.net,thirty,M,USA,24/04/1992,27/11/1992,natural,-10,,PayPal,744-278-8946x500,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
264,Angela Thompson,invalid_email,thirty,,USA,05/10/1974,04/09/2000,husband,260.46,,PayPal,not_available,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
265,Matthew Dennis,owilliams@example.org,,Female,USA,09/07/2003,01/10/2014,beat,-10,1.0,,711-767-6981,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63,Diana Mendez,pamela04@example.com,thirty,Female,USA,28/03/1988,16/02/1973,doctor,abc,1.0,cash,(343)817-5534,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145,Patricia Roberts,taylorgeorge@example.com,,,UK,24/04/1974,01/09/1980,low,abc,,Debit Card,802.450.7452,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
159,Charles Estrada,willisgerald@example.com,thirty,Male,USA,09/07/1986,28/03/1986,step,abc,1.0,cash,not_available,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
269,Kimberly Murray,sarah78@example.net,,M,USA,25/02/1974,23/09/1976,involve,,-1.0,PayPal,470.623.3757x26514,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
150,Vincent Clark,carrollmatthew@example.org,27,F,USA,21/10/2003,16/02/1978,ball,65.14,,Credit Card,(868)285-5275x5970,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
161,,brownmelissa@example.org,27,,,22/08/2011,08/06/2017,treatment,abc,3.0,,not_available,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
46,,manderson@example.com,thirty,Male,USA,06/04/1982,03/09/2013,less,174.26,3.0,Debit Card,(355)686-6192,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122,Alyssa Park,samantha30@example.com,,Male,UK,04/09/2020,06/03/1990,send,,2.0,Debit Card,880-553-7815x8870,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
274,Thomas Malone,nicolestewart@example.org,thirty,F,,01/12/2009,01/11/1979,simple,abc,3.0,,+1-284-762-2548x70839,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
178,Michael Hanson,marisa24@example.com,thirty,M,,24/09/2003,25/01/2020,certain,-10,1.0,Debit Card,929-974-4505x90829,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
119,Scott Herrera,mitchelleric@example.org,thirty,,Germany,30/01/1995,30/11/1995,church,-10,,Debit Card,7405221068,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,Rebecca Daniels,beckystevens@example.net,,M,,04/03/1990,01/12/1983,cold,-10,,Credit Card,+1-224-864-1876x401,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
94,William Murphy,pstewart@example.net,49,Female,Kenya,08/03/2021,20/10/1975,camera,-10,-1.0,,(410)337-0968,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
279,Margaret Ortiz,mark81@example.com,thirty,F,Germany,27/04/1999,04/07/1971,task,-10,1.0,PayPal,(587)860-2668,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97,Patrick Owens,dawn22@example.com,61,Female,Kenya,13/11/2003,05/02/1986,others,,2.0,,+1-420-307-9228x66202,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
281,Leslie Walker,jonesdeborah@example.com,,Female,USA,11/12/1988,22/05/1991,strategy,386.55,1.0,cash,(379)514-4650x736,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
282,Jody Jarvis,kevin13@example.org,thirty,,UK,14/08/2023,03/07/2011,all,abc,3.0,cash,+1-213-457-3922x99465,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
124,Anna Miller,evega@example.org,thirty,Male,Germany,26/04/1985,23/12/2000,administration,abc,1.0,Credit Card,291-990-8517x425,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
284,Caitlin Lane,invalid_email,43,,Germany,11/09/2015,11/12/1970,another,abc,3.0,PayPal,684.444.5271,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
285,David Bishop,invalid_email,thirty,M,Germany,19/01/1999,28/02/2024,nation,,-1.0,PayPal,683.847.7379,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
115,Thomas Massey,stephaniewells@example.com,53,Female,UK,07/09/2024,06/04/1984,memory,-10,1.0,Debit Card,(425)295-7270,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
172,Suzanne Porter,jamie43@example.org,32,,UK,23/03/1981,28/01/2003,born,,-1.0,Debit Card,not_available,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
288,Timothy Hernandez,invalid_email,thirty,F,,06/01/2025,05/07/2020,possible,319.18,3.0,,494.391.1343x4927,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100,,invalid_email,thirty,M,UK,01/07/2011,09/03/2017,country,abc,2.0,Debit Card,335-348-9294x9562,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
162,Kelly Nelson,johnsonjeffrey@example.com,,Female,Germany,25/12/1979,24/02/1995,structure,317.82,-1.0,Debit Card,001-252-713-0931x576,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
291,,michelle37@example.org,49,Male,Germany,28/02/2015,05/03/1985,entire,-10,2.0,,not_available,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21,Daniel Williams,aliceconley@example.com,thirty,,,18/10/2012,05/06/2012,use,-10,2.0,cash,not_available,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
165,Corey Colon,cynthiapeters@example.org,thirty,Female,,08/11/1992,06/06/2024,moment,176.72,-1.0,Debit Card,(981)523-1867x53286,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
294,Laura Berg,brittanymora@example.net,thirty,Male,Germany,09/04/1998,29/06/2011,sure,363.9,2.0,Credit Card,767.745.6386x4881,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
295,Darrell Mays,ibuchanan@example.org,,F,UK,26/10/2005,21/09/1995,successful,-10,2.0,,not_available,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
296,Anthony Mitchell,edwardjones@example.org,thirty,F,,01/10/1973,28/12/2024,blue,230.48,1.0,cash,001-230-906-6831x2095,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
297,Krista Porter,amanda94@example.org,,Male,USA,06/03/2010,13/03/1984,man,-10,-1.0,,+1-207-237-1615x6487,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
12,Christopher Hawkins,espinozaamy@example.com,thirty,F,Germany,24/02/1976,12/09/1977,box,483.92,,,001-997-792-6308x882,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
299,Melissa Perez,joyce84@example.org,,Male,Germany,07/12/2000,01/06/1970,surface,,2.0,,not_available,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
300,,kinghector@example.com,,Female,,30/11/1972,26/04/2007,use,-10,1.0,cash,321.955.3137,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
301,Jamie Spencer,invalid_email,,M,,05/03/1991,21/08/2012,strategy,abc,2.0,Debit Card,511-438-9333x97328,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
153,Cassie Ramos,justin36@example.org,thirty,F,USA,26/06/1973,05/02/1990,way,-10,2.0,Credit Card,8037756576,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,Lisa Clark,thomasjeffrey@example.com,thirty,Male,USA,24/05/2013,16/02/1991,cut,abc,1.0,cash,001-999-314-0537,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
304,Connie Smith,alexisjuarez@example.net,thirty,Female,,03/06/2009,27/04/2023,argue,-10,-1.0,PayPal,not_available,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
138,Rebecca Moss,joseph40@example.org,thirty,Male,Kenya,26/05/2009,23/10/1995,doctor,175.3,,,+1-224-973-6980x531,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
152,Allison Castro,wkeller@example.net,thirty,F,USA,12/06/1977,25/07/1976,method,-10,,cash,717.865.9888x46627,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Ronald Leblanc,annagross@example.org,thirty,M,USA,30/03/2004,11/07/1995,need,374.49,1.0,Debit Card,6356350014,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Heidi Brady,lauren58@example.org,66,Male,Kenya,05/05/2025,28/09/1971,successful,abc,,Credit Card,789.561.6211,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Julie Ballard,bbradley@example.org,,M,,13/09/2005,19/05/1981,goal,-10,-1.0,cash,-1947,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
310,Molly Silva,crystalhernandez@example.com,46,Female,,27/07/2021,12/12/1973,would,abc,-1.0,Credit Card,3266844521,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
165,Devin Payne,colliernicole@example.org,22,F,UK,21/11/1998,24/04/1997,staff,abc,-1.0,Credit Card,001-828-652-7894x98890,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
138,Sandra Miller,fhoward@example.com,,M,USA,12/06/2023,25/11/1987,decade,abc,,PayPal,+1-418-234-3464x61634,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Laura Powell,herrerazachary@example.net,,,UK,14/08/2017,18/01/2020,skill,-10,-1.0,Credit Card,996.333.9928,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
314,Calvin Rogers,lfoster@example.net,,Female,USA,14/04/1980,25/06/2003,they,-10,1.0,cash,836.268.7498,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
315,,andrew01@example.com,,M,USA,05/08/1986,10/09/1988,tell,-10,-1.0,Credit Card,(550)286-8585,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
40,Billy Zavala,tturner@example.com,thirty,Male,UK,03/11/2013,11/06/2014,option,163.53,1.0,cash,not_available,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68,Manuel Williams,richardsimon@example.com,59,F,USA,23/08/2015,27/10/2011,thing,abc,3.0,Debit Card,848-331-8853,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
15,Susan Mooney,hayestiffany@example.net,,M,USA,04/10/2011,22/03/2016,gun,abc,,Debit Card,844.968.6211x881,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
319,Sarah Johnson,justinnguyen@example.org,,,Kenya,14/04/2021,23/08/2015,authority,270.98,2.0,Credit Card,247-616-2944x7785,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26,James Gonzalez,ryan75@example.org,52,Male,Germany,11/12/1998,19/06/1991,wife,abc,2.0,cash,(548)480-4829,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,Hailey Harper,invalid_email,40,Male,Germany,30/09/1977,21/01/1996,onto,175.61,,PayPal,not_available,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
322,,invalid_email,31,M,USA,14/01/1973,01/03/1981,provide,abc,2.0,cash,001-877-231-7626x5683,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,Jonathon Roberts,inelson@example.org,56,Male,,29/10/1985,04/10/1996,herself,146.68,,,803-570-8766x933,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35,Mitchell Rice,coopertimothy@example.org,,,Kenya,08/01/1982,07/12/1977,can,-10,,cash,+1-611-854-1669x74742,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
325,Gina Johnson,charles72@example.net,30,,USA,12/10/1984,16/09/1980,offer,abc,,Debit Card,001-439-490-7079,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
112,Joseph Hudson,rossantonio@example.net,thirty,Male,Kenya,24/01/1987,17/01/1974,reduce,112.45,3.0,Credit Card,+1-451-522-8873x0918,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
327,Nicole Randolph,russellzachary@example.net,,Female,UK,26/10/1986,03/03/1997,drive,abc,3.0,,830-349-4908,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
96,John Collins,xfloyd@example.com,thirty,,Kenya,26/05/1971,18/09/1976,provide,,1.0,Credit Card,001-262-615-3693x1668,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
116,Mackenzie Price,invalid_email,thirty,Male,UK,15/02/2020,23/04/2017,dream,abc,-1.0,,645.761.4521x468,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
181,Jason Mccullough,kbarber@example.net,,Male,,28/06/2018,25/07/1979,effect,abc,-1.0,PayPal,(288)953-7351,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
48,Kenneth Jackson,kenneth95@example.com,thirty,Male,Germany,28/05/1980,28/02/1984,consider,abc,3.0,Debit Card,5099772523,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,Jennifer Patel,blawrence@example.com,thirty,,,03/01/2013,20/04/2013,manager,-10,3.0,Credit Card,001-855-580-3861x164,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
333,Mark Sullivan MD,dylanturner@example.org,thirty,Male,,10/03/1989,28/11/1978,ten,372.32,2.0,Debit Card,not_available,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
334,Elizabeth Ballard,shannon33@example.org,,Male,Kenya,14/10/1997,23/11/2022,cover,-10,-1.0,cash,-6337,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
335,Nicole Gibson,spearsdavid@example.org,59,,Germany,10/11/1975,04/08/1982,event,abc,-1.0,Debit Card,+1-942-407-9446x7254,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
336,Travis Lopez,invalid_email,thirty,M,USA,02/04/1983,09/09/1974,join,289.8,2.0,Debit Card,9684904229,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,Julian Barrett,gonzalezmelissa@example.com,34,Male,,24/01/2001,02/05/2014,wide,-10,2.0,cash,001-712-859-2253x47207,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9,Michele Little,nicholas93@example.org,thirty,Female,UK,09/08/1980,17/12/2018,explain,326.82,2.0,cash,not_available,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
339,Steven Craig,vtran@example.org,,Female,UK,10/02/2011,07/12/2004,book,171.39,3.0,,554-411-2726,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13,Timothy Gentry,igross@example.net,18,Female,Germany,27/07/2016,24/11/2010,commercial,,,,687-720-8449,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
341,Anthony Maxwell,simmonscorey@example.net,,,Kenya,24/07/2000,04/03/1989,wind,97.82,1.0,Debit Card,+1-702-919-5855x3371,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
